path,name,class,stem,group,split
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (7)_g861_crop.jpg,image (7)_g861_crop.jpg,Apple_rust,image (7)_g861_crop,image (7),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (43)_g113_rotate.jpg,image (43)_g113_rotate.jpg,Apple_rust,image (43)_g113_rotate,image (43),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (211)_g1508_shear.jpg,image (211)_g1508_shear.jpg,Apple_rust,image (211)_g1508_shear,image (211),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (141)_g562_flip.jpg,image (141)_g562_flip.jpg,Apple_rust,image (141)_g562_flip,image (141),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (73)_g469_distortion.jpg,image (73)_g469_distortion.jpg,Apple_rust,image (73)_g469_distortion,image (73),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (214)_g1453_shear.jpg,image (214)_g1453_shear.jpg,Apple_rust,image (214)_g1453_shear,image (214),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (110)_g458_rotate.jpg,image (110)_g458_rotate.jpg,Apple_rust,image (110)_g458_rotate,image (110),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (74)_g810_distortion.jpg,image (74)_g810_distortion.jpg,Apple_rust,image (74)_g810_distortion,image (74),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (168)_g319_rotate.jpg,image (168)_g319_rotate.jpg,Apple_rust,image (168)_g319_rotate,image (168),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (223)_g840_shear.jpg,image (223)_g840_shear.jpg,Apple_rust,image (223)_g840_shear,image (223),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (159)_g598_rotate.jpg,image (159)_g598_rotate.jpg,Apple_rust,image (159)_g598_rotate,image (159),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (72)_g1276_distortion.jpg,image (72)_g1276_distortion.jpg,Apple_rust,image (72)_g1276_distortion,image (72),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (12)_g459_crop.jpg,image (12)_g459_crop.jpg,Apple_rust,image (12)_g459_crop,image (12),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (171)_g1037_crop.jpg,image (171)_g1037_crop.jpg,Apple_rust,image (171)_g1037_crop,image (171),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (210)_g992_distortion.jpg,image (210)_g992_distortion.jpg,Apple_rust,image (210)_g992_distortion,image (210),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (239)_g599_distortion.jpg,image (239)_g599_distortion.jpg,Apple_rust,image (239)_g599_distortion,image (239),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (101)_g870_flip.jpg,image (101)_g870_flip.jpg,Apple_rust,image (101)_g870_flip,image (101),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (106)_g875_shear.jpg,image (106)_g875_shear.jpg,Apple_rust,image (106)_g875_shear,image (106),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (89)_g161_original.jpg,image (89)_g161_original.jpg,Apple_rust,image (89)_g161_original,image (89),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (27)_g333_flip.jpg,image (27)_g333_flip.jpg,Apple_rust,image (27)_g333_flip,image (27),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (29)_g188_shear.jpg,image (29)_g188_shear.jpg,Apple_rust,image (29)_g188_shear,image (29),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (183)_g1332_flip.jpg,image (183)_g1332_flip.jpg,Apple_rust,image (183)_g1332_flip,image (183),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (127)_g1483_flip.jpg,image (127)_g1483_flip.jpg,Apple_rust,image (127)_g1483_flip,image (127),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (170)_g754_distortion.jpg,image (170)_g754_distortion.jpg,Apple_rust,image (170)_g754_distortion,image (170),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (116)_g182_distortion.jpg,image (116)_g182_distortion.jpg,Apple_rust,image (116)_g182_distortion,image (116),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (143)_g1576_crop.jpg,image (143)_g1576_crop.jpg,Apple_rust,image (143)_g1576_crop,image (143),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (165)_g950_shear.jpg,image (165)_g950_shear.jpg,Apple_rust,image (165)_g950_shear,image (165),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (229)_g222_original.jpg,image (229)_g222_original.jpg,Apple_rust,image (229)_g222_original,image (229),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (150)_g356_shear.jpg,image (150)_g356_shear.jpg,Apple_rust,image (150)_g356_shear,image (150),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (236)_g107_original.jpg,image (236)_g107_original.jpg,Apple_rust,image (236)_g107_original,image (236),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (47)_g1034_distortion.jpg,image (47)_g1034_distortion.jpg,Apple_rust,image (47)_g1034_distortion,image (47),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (173)_g13_shear.jpg,image (173)_g13_shear.jpg,Apple_rust,image (173)_g13_shear,image (173),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (32)_g651_rotate.jpg,image (32)_g651_rotate.jpg,Apple_rust,image (32)_g651_rotate,image (32),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (82)_g1073_crop.jpg,image (82)_g1073_crop.jpg,Apple_rust,image (82)_g1073_crop,image (82),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (69)_g1535_rotate.jpg,image (69)_g1535_rotate.jpg,Apple_rust,image (69)_g1535_rotate,image (69),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (143)_g751_original.jpg,image (143)_g751_original.jpg,Apple_rust,image (143)_g751_original,image (143),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (56)_g1511_crop.jpg,image (56)_g1511_crop.jpg,Apple_rust,image (56)_g1511_crop,image (56),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (86)_g1076_flip.jpg,image (86)_g1076_flip.jpg,Apple_rust,image (86)_g1076_flip,image (86),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (136)_g1572_flip.jpg,image (136)_g1572_flip.jpg,Apple_rust,image (136)_g1572_flip,image (136),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (53)_g886_flip.jpg,image (53)_g886_flip.jpg,Apple_rust,image (53)_g886_flip,image (53),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (48)_g1231_rotate.jpg,image (48)_g1231_rotate.jpg,Apple_rust,image (48)_g1231_rotate,image (48),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (82)_g1348_crop.jpg,image (82)_g1348_crop.jpg,Apple_rust,image (82)_g1348_crop,image (82),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (83)_g164_rotate.jpg,image (83)_g164_rotate.jpg,Apple_rust,image (83)_g164_rotate,image (83),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (183)_g232_distortion.jpg,image (183)_g232_distortion.jpg,Apple_rust,image (183)_g232_distortion,image (183),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (110)_g1283_shear.jpg,image (110)_g1283_shear.jpg,Apple_rust,image (110)_g1283_shear,image (110),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (79)_g1220_shear.jpg,image (79)_g1220_shear.jpg,Apple_rust,image (79)_g1220_shear,image (79),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (94)_g73_original.jpg,image (94)_g73_original.jpg,Apple_rust,image (94)_g73_original,image (94),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (20)_g300_crop.jpg,image (20)_g300_crop.jpg,Apple_rust,image (20)_g300_crop,image (20),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (199)_g518_original.jpg,image (199)_g518_original.jpg,Apple_rust,image (199)_g518_original,image (199),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (240)_g1128_flip.jpg,image (240)_g1128_flip.jpg,Apple_rust,image (240)_g1128_flip,image (240),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (17)_g1386_distortion.jpg,image (17)_g1386_distortion.jpg,Apple_rust,image (17)_g1386_distortion,image (17),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (37)_g1246_flip.jpg,image (37)_g1246_flip.jpg,Apple_rust,image (37)_g1246_flip,image (37),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (21)_g1171_distortion.jpg,image (21)_g1171_distortion.jpg,Apple_rust,image (21)_g1171_distortion,image (21),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (96)_g75_original.jpg,image (96)_g75_original.jpg,Apple_rust,image (96)_g75_original,image (96),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (271)_g1077_original.jpg,image (271)_g1077_original.jpg,Apple_rust,image (271)_g1077_original,image (271),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (69)_g1260_flip.jpg,image (69)_g1260_flip.jpg,Apple_rust,image (69)_g1260_flip,image (69),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (173)_g13_original.jpg,image (173)_g13_original.jpg,Apple_rust,image (173)_g13_original,image (173),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (69)_g985_original.jpg,image (69)_g985_original.jpg,Apple_rust,image (69)_g985_original,image (69),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (193)_g529_original.jpg,image (193)_g529_original.jpg,Apple_rust,image (193)_g529_original,image (193),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (88)_g1516_rotate.jpg,image (88)_g1516_rotate.jpg,Apple_rust,image (88)_g1516_rotate,image (88),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (65)_g162_original.jpg,image (65)_g162_original.jpg,Apple_rust,image (65)_g162_original,image (65),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (47)_g1584_rotate.jpg,image (47)_g1584_rotate.jpg,Apple_rust,image (47)_g1584_rotate,image (47),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (133)_g1146_flip.jpg,image (133)_g1146_flip.jpg,Apple_rust,image (133)_g1146_flip,image (133),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (26)_g534_distortion.jpg,image (26)_g534_distortion.jpg,Apple_rust,image (26)_g534_distortion,image (26),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (211)_g1508_original.jpg,image (211)_g1508_original.jpg,Apple_rust,image (211)_g1508_original,image (211),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (4)_g677_flip.jpg,image (4)_g677_flip.jpg,Apple_rust,image (4)_g677_flip,image (4),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (156)_g179_rotate.jpg,image (156)_g179_rotate.jpg,Apple_rust,image (156)_g179_rotate,image (156),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (238)_g671_rotate.jpg,image (238)_g671_rotate.jpg,Apple_rust,image (238)_g671_rotate,image (238),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (72)_g1551_shear.jpg,image (72)_g1551_shear.jpg,Apple_rust,image (72)_g1551_shear,image (72),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (218)_g315_shear.jpg,image (218)_g315_shear.jpg,Apple_rust,image (218)_g315_shear,image (218),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (128)_g93_crop.jpg,image (128)_g93_crop.jpg,Apple_rust,image (128)_g93_crop,image (128),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (213)_g1455_original.jpg,image (213)_g1455_original.jpg,Apple_rust,image (213)_g1455_original,image (213),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (103)_g1174_original.jpg,image (103)_g1174_original.jpg,Apple_rust,image (103)_g1174_original,image (103),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (258)_g1247_crop.jpg,image (258)_g1247_crop.jpg,Apple_rust,image (258)_g1247_crop,image (258),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (156)_g179_original.jpg,image (156)_g179_original.jpg,Apple_rust,image (156)_g179_original,image (156),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (221)_g1398_crop.jpg,image (221)_g1398_crop.jpg,Apple_rust,image (221)_g1398_crop,image (221),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (16)_g674_crop.jpg,image (16)_g674_crop.jpg,Apple_rust,image (16)_g674_crop,image (16),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (94)_g73_flip.jpg,image (94)_g73_flip.jpg,Apple_rust,image (94)_g73_flip,image (94),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (59)_g1515_crop.jpg,image (59)_g1515_crop.jpg,Apple_rust,image (59)_g1515_crop,image (59),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (161)_g1582_crop.jpg,image (161)_g1582_crop.jpg,Apple_rust,image (161)_g1582_crop,image (161),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (206)_g1544_rotate.jpg,image (206)_g1544_rotate.jpg,Apple_rust,image (206)_g1544_rotate,image (206),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (150)_g1181_crop.jpg,image (150)_g1181_crop.jpg,Apple_rust,image (150)_g1181_crop,image (150),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (221)_g848_shear.jpg,image (221)_g848_shear.jpg,Apple_rust,image (221)_g848_shear,image (221),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (32)_g376_rotate.jpg,image (32)_g376_rotate.jpg,Apple_rust,image (32)_g376_rotate,image (32),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (100)_g1624_crop.jpg,image (100)_g1624_crop.jpg,Apple_rust,image (100)_g1624_crop,image (100),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (258)_g1522_flip.jpg,image (258)_g1522_flip.jpg,Apple_rust,image (258)_g1522_flip,image (258),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (17)_g1386_shear.jpg,image (17)_g1386_shear.jpg,Apple_rust,image (17)_g1386_shear,image (17),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (93)_g953_shear.jpg,image (93)_g953_shear.jpg,Apple_rust,image (93)_g953_shear,image (93),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (73)_g744_distortion.jpg,image (73)_g744_distortion.jpg,Apple_rust,image (73)_g744_distortion,image (73),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (98)_g1555_crop.jpg,image (98)_g1555_crop.jpg,Apple_rust,image (98)_g1555_crop,image (98),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (161)_g1582_flip.jpg,image (161)_g1582_flip.jpg,Apple_rust,image (161)_g1582_flip,image (161),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (57)_g833_shear.jpg,image (57)_g833_shear.jpg,Apple_rust,image (57)_g833_shear,image (57),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (215)_g94_flip.jpg,image (215)_g94_flip.jpg,Apple_rust,image (215)_g94_flip,image (215),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (274)_g1577_distortion.jpg,image (274)_g1577_distortion.jpg,Apple_rust,image (274)_g1577_distortion,image (274),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (13)_g271_shear.jpg,image (13)_g271_shear.jpg,Apple_rust,image (13)_g271_shear,image (13),train
/home/andres/leaffliction/augmented_directory/train/Apple_rust/image (269)_g89_shear.jpg,image (269)_g89_shear.jpg,Apple_rust,image (269)_g89_shear,image (269),train
